run_id,property_name,property_number,managed_by,source_file,reporting_period,tenant_account,unit_number,move_in_date,rent_rate,street_rate,paid_thru_date,status,size,unit_type,sq_ft,extracted_at
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2006123627,2088,2025-09-10,163,141,2026-03-09,Current,10X15,CENB,150,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2002455076,2089,2023-03-03,139,107,2026-03-02,Current,10X10,CENB,100,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2006629304,2090,2026-01-18,70,141,2026-05-17,Current,10X15,CENB,150,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2002057845,2091,2022-09-19,169,107,2026-03-18,Current,10X10,CENB,100,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2004334565,2093,2024-07-18,139,107,2026-02-17,Delinquent,10X10,CENB,100,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2006502641,2094,2025-12-14,58,141,2026-04-16,Current,10X15,CENB,150,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2004067075,2095,2024-05-16,104,107,2026-03-17,Current,10X10,CENB,100,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2003924395,2096,2024-04-18,199,141,2026-03-17,Current,10X15,CENB,150,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2004687026,2097,2024-10-05,138,107,2026-03-04,Current,10X10,CENB,100,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2005002921,2098,2024-12-28,136,141,2026-03-27,Current,10X15,CENB,150,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2003911398,2099,2024-04-15,104,107,2026-03-14,Current,10X10,CENB,100,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2002457660,2100,2023-03-04,208,141,2026-03-03,Current,10X15,CENB,150,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2004424238,2101,2024-08-05,100,107,2026-03-04,Current,10X10,CENB,100,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2004439774,2102,2024-08-09,173,141,2026-03-08,Current,10X15,CENB,150,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2006552137,2103,2025-12-29,61,107,2026-03-28,Current,10X10,CENB,100,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2004899732,2104,2024-11-28,176,141,2026-03-27,Current,10X15,CENB,150,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2004698479,2105,2024-10-08,138,107,2026-03-07,Current,10X10,CENB,100,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2005264051,2107,2025-03-08,68,78,2026-02-07,Delinquent,10X05,CENB,50,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2006213314,2108,2025-10-01,76,78,2026-03-02,Current,10X05,CENB,50,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2003484780,2109,2023-12-29,195,141,2026-03-28,Current,10X15,CENB,150,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2005170839,2110,2025-02-13,100,107,2026-03-18,Current,10X10,CENB,100,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2004972205,2111,2024-12-18,172,141,2026-03-23,Current,10X15,CENB,150,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2004437935,2112,2024-08-09,130,107,2026-03-08,Current,10X10,CENB,100,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2001401498,2113,2022-02-02,221,141,2026-03-04,Current,10X15,CENB,150,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2003944196,2114,2025-12-17,61,107,2026-03-16,Current,10X10,CENB,100,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2005613244,2115,2025-12-05,58,141,2026-04-04,Current,10X15,CENB,150,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2006025163,2116,2025-08-20,93,107,2026-03-19,Current,10X10,CENB,100,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2003944196,2117,2024-04-22,199,141,2026-03-21,Current,10X15,CENB,150,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2004869783,2118,2024-11-20,139,107,2026-03-23,Current,10X10,CENB,100,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2002139378,2119,2024-03-14,219,141,2026-03-13,Current,10X15,CENB,150,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2006517456,2120,2025-12-19,61,107,2026-03-25,Current,10X10,CENB,100,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2006476152,2121,2025-12-06,63,141,2026-03-05,Current,10X15,CENB,150,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2005844355,2122,2025-09-30,90,107,2026-03-03,Current,10X10,CENB,100,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2003499630,2123,2024-01-02,148,141,2026-03-01,Current,10X15,CENB,150,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2002019773,2124,2022-09-03,170,107,2026-03-02,Current,10X10,CENB,100,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2006232818,2125,2025-10-05,80,107,2026-03-05,Current,10X10,CENB,100,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2002571918,2126,2023-04-18,146,107,2026-03-17,Current,10X10,CENB,100,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2006319266,2127,2024-08-31,119,107,2026-02-28,Delinquent,10X10,CENB,100,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2005250180,2128,2025-03-05,62,107,2026-03-04,Current,10X10,CENB,100,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2006656828,2129,2026-01-27,56,107,2026-05-31,Current,10X10,CENB,100,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2005490564,2130,2023-07-25,164,107,2026-03-25,Current,10X10,CENB,100,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2005900133,2132,2025-07-24,138,107,2026-03-24,Current,10X10,CENB,100,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2006562911,2133,2026-01-01,59,107,2026-03-01,Current,10X10,CENB,100,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2005236980,2135,2025-03-01,144,141,2026-03-03,Current,10X15,CENB,150,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2003697597,2136,2024-02-23,124,93,2026-03-22,Current,10X07,CENB,70,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2003751194,2137,2024-07-03,193,141,2026-03-02,Current,10X15,CENB,150,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2001709403,2138,2023-11-19,126,93,2026-03-18,Current,10X07,CENB,70,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2003549324,2139,2024-01-16,140,141,2026-03-15,Current,10X15,CENB,150,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2005350888,2140,2025-03-29,120,93,2026-03-28,Current,10X07,CENB,70,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2004388509,2141,2024-08-19,202,141,2026-03-18,Current,10X15,CENB,150,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2002401687,2142,2023-02-08,147,93,2026-03-07,Current,10X07,CENB,70,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2006392140,2143,2025-11-14,95,141,2026-03-13,Current,10X15,CENB,150,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2003512846,2144,2024-01-05,112,93,2026-01-04,Delinquent,10X07,CENB,70,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2003594327,2145,2024-01-27,208,141,2026-02-26,Delinquent,10X15,CENB,150,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2006042175,2146,2025-08-23,82,93,2026-03-22,Current,10X07,CENB,70,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2003770933,2147,2024-03-12,209,141,2026-03-11,Current,10X15,CENB,150,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2006154564,2148,2025-09-18,83,93,2026-02-20,Delinquent,10X07,CENB,70,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2005119284,2149,2025-01-30,148,141,2026-02-28,Delinquent,10X15,CENB,150,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2005116134,2150,2025-01-29,93,93,2026-03-28,Current,10X07,CENB,70,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2005506235,2151,2025-05-01,47,49,2026-03-03,Current,05X05,CENB,25,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2001202839,2152,2021-11-01,129,78,2026-03-31,Current,10X05,CENB,50,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2002735911,2153,2023-06-09,125,78,2026-03-10,Current,10X05,CENB,50,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2006560343,2154,2025-12-31,29,49,2026-03-31,Current,05X05,CENB,25,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2004511496,2155,2024-08-26,162,141,2026-03-25,Current,10X15,CENB,150,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2004586409,2156,2024-09-12,47,93,2026-03-12,Current,10X07,CENB,70,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2002097616,2157,2022-10-03,219,141,2026-03-02,Current,10X15,CENB,150,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2002228413,2158,2022-11-22,80,93,2026-04-27,Current,10X07,CENB,70,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2004603808,2159,2024-09-16,164,141,2026-03-20,Current,10X15,CENB,150,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2006663773,2160,2026-01-29,54,93,2026-08-31,Current,10X07,CENB,70,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2006392140,2161,2025-11-14,57,141,2026-03-13,Current,10X15,CENB,150,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2005740926,2162,2025-06-20,112,93,2026-03-20,Current,10X07,CENB,70,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2004601920,2163,2024-09-16,201,141,2026-03-15,Current,10X15,CENB,150,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2003523139,2164,2024-01-08,129,93,2026-03-07,Current,10X07,CENB,70,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2004181559,2165,2025-07-02,208,141,2026-03-01,Current,10X15,CENB,150,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2002288238,2166,2025-02-07,96,93,2026-03-07,Current,10X07,CENB,70,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2005115049,2167,2025-01-29,111,141,2026-03-28,Current,10X15,CENB,150,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2006608670,2168,2026-01-13,60,93,2026-03-12,Current,10X07,CENB,70,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2006121597,2169,2025-09-10,95,141,2026-03-09,Current,10X15,CENB,150,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2003834663,2170,2024-03-28,128,93,2026-03-27,Current,10X07,CENB,70,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2005178910,2172,2025-02-15,58,93,2026-03-14,Current,10X07,CENB,70,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2002125216,2173,2022-10-13,73,49,2026-03-12,Current,05X05,CENB,25,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2005362069,2174,2022-06-28,100,78,2026-03-27,Current,10X05,CENB,50,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2002080065,2175,2022-09-27,229,141,2026-03-26,Current,15X10,CENB,150,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2003240756,2176,2023-10-24,320,170,2026-03-23,Current,20X10,CENB,200,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2002079395,2177,2022-09-27,70,49,2026-03-26,Current,05X05,CENB,25,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2006037125,2178,2025-08-22,70,78,2026-03-21,Current,10X05,CENB,50,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2005016767,2179,2025-01-01,65,114,2026-02-28,Delinquent,11X10,CENB,110,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2005594340,2180,2025-05-19,118,107,2026-03-19,Current,10X10,CENB,100,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2001430508,2181,2025-10-13,58,93,2026-04-12,Current,10X07,CENB,70,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2006255680,2182,2025-10-11,75,107,2026-07-10,Current,10X10,CENB,100,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2006694751,2183,2026-02-06,50,93,2026-08-05,Current,10X07,CENB,70,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2005231040,2184,2025-02-28,112,107,2026-02-28,Delinquent,10X10,CENB,100,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2004883751,2185,2024-11-23,106,93,2026-03-25,Current,10X07,CENB,70,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2002942602,2186,2023-08-13,145,107,2026-04-12,Current,10X10,CENB,100,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2005924548,2187,2025-07-29,128,93,2026-03-28,Current,10X07,CENB,70,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2004863476,2188,2026-02-18,54,107,2026-06-17,Current,10X10,CENB,100,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2005750784,2189,2025-06-21,128,93,2026-03-20,Current,10X07,CENB,70,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2006586490,2190,2026-01-07,65,107,2026-03-09,Current,10X10,CENB,100,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2003961647,2191,2024-04-26,136,93,2026-03-31,Current,10X07,CENB,70,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2004745474,2192,2024-10-19,138,107,2026-03-20,Current,10X10,CENB,100,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2006058130,2193,2025-08-27,81,135,2026-03-26,Current,20X07,CENB,140,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2003721537,2194,2024-08-01,80,107,2026-02-28,Delinquent,10X10,CENB,100,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2005112385,2196,2025-01-28,87,107,2026-02-28,Delinquent,10X10,CENB,100,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2005177410,2197,2025-02-15,58,93,2026-03-14,Current,10X07,CENB,70,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2003355580,2198,2023-11-22,139,107,2026-03-21,Current,10X10,CENB,100,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2005400613,2199,2025-04-10,46,49,2026-03-09,Current,05X05,CENB,25,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2004921322,2200,2024-12-03,84,78,2026-03-02,Current,10X05,CENB,50,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2004794384,2201,2024-11-01,139,107,2026-03-02,Current,10X10,CENB,100,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2005043325,2202,2025-01-08,130,93,2026-03-07,Current,10X07,CENB,70,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2006455959,2203,2025-12-01,69,170,2026-06-06,Current,20X10,CENB,200,2026-03-27T10:12:30.781650
20260327_101230,ChattanoogaWebapptest,7214,Extra Space Storage,Feb. 2026 Owner Financials - EXR Chattanooga.xlsx,Feb 2026,2001735090,2204,2022-06-01,165,93,2026-03-31,Current,10X07,CENB,70,2026-03-27T10:12:30.781650
